TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.46437,0.67063,,,0.40375,0.73,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.32937,0.46437,,,0.27,0.40375,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.53563,0.32937,,,0.59625,0.27,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.36188,0.34625,,,0.40313,0.38438,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.65375,0.36188,,,0.61562,0.40313,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.63813,0.65375,,,0.59688,0.61562,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.34625,0.63813,,,0.38438,0.59688,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.48,0.315,,,0.53687,0.37062,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.685,0.48,,,0.62938,0.53687,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.52,0.685,,,0.46313,0.62938,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.315,0.52,,,0.37062,0.46313,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.43812,0.34437,,,0.49375,0.40313,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.65563,0.43812,,,0.59688,0.49375,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.56188,0.65563,,,0.50625,0.59688,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.34437,0.56188,,,0.40313,0.50625,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.73,0.84625,,,0.7925,0.92625,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.15375,0.73,,,0.07375,0.7925,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.27,0.15375,,,0.2075,0.07375,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.84625,0.27,,,0.92625,0.2075,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.8025,0.69875,,,0.85625,0.75938,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.30125,0.8025,,,0.24063,0.85625,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.1975,0.30125,,,0.14375,0.24063,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.69875,0.1975,,,0.75938,0.14375,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.84937,0.69875,,,0.89625,0.76438,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.30125,0.84937,,,0.23563,0.89625,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.15063,0.30125,,,0.10375,0.23563,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.69875,0.15063,,,0.76438,0.10375,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.9225,0.34437,,,0.99,0.4225,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.65563,0.9225,,,0.5775,0.99,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.0775,0.65563,,,0.01,0.5775,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.34437,0.0775,,,0.4225,0.01,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.57375,0.28875,,,0.61875,0.33563,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.71125,0.57375,,,0.66438,0.61875,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.42625,0.71125,,,0.38125,0.66438,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.28875,0.42625,,,0.33563,0.38125,,
TRAIN,img_2021-08-25_16-43-48.jpg,white,0.63062,0.2975,,,0.68625,0.36375,,
TRAIN,img_2021-08-25_16-43-48-rot-90.jpg,white,0.7025,0.63062,,,0.63625,0.68625,,
TRAIN,img_2021-08-25_16-43-48-rot-180.jpg,white,0.36938,0.7025,,,0.31375,0.63625,,
TRAIN,img_2021-08-25_16-43-48-rot-270.jpg,white,0.2975,0.36938,,,0.36375,0.31375,,
TRAIN,img_2021-08-25_16-44-07.jpg,car,0.2675,0.1425,,,0.30062,0.18188,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,car,0.8575,0.2675,,,0.81812,0.30062,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,car,0.7325,0.8575,,,0.69937,0.81812,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,car,0.1425,0.7325,,,0.18188,0.69937,,
TRAIN,img_2021-08-25_16-44-07.jpg,car,0.67812,0.855,,,0.72,0.89812,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,car,0.145,0.67812,,,0.10187,0.72,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,car,0.32188,0.145,,,0.28,0.10187,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,car,0.855,0.32188,,,0.89812,0.28,,
TRAIN,img_2021-08-25_16-44-07.jpg,car,0.65125,0.59875,,,0.69063,0.64,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,car,0.40125,0.65125,,,0.36,0.69063,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,car,0.34875,0.40125,,,0.30938,0.36,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,car,0.59875,0.34875,,,0.64,0.30938,,
TRAIN,img_2021-08-25_16-44-07.jpg,car,0.31125,0.4925,,,0.34875,0.53375,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,car,0.5075,0.31125,,,0.46625,0.34875,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,car,0.68875,0.5075,,,0.65125,0.46625,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,car,0.4925,0.68875,,,0.53375,0.65125,,
TRAIN,img_2021-08-25_16-44-07.jpg,car,0.18875,0.80688,,,0.23,0.855,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,car,0.19312,0.18875,,,0.145,0.23,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,car,0.81125,0.19312,,,0.77,0.145,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,car,0.80688,0.81125,,,0.855,0.77,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.86187,0.47313,,,0.90687,0.52125,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.52687,0.86187,,,0.47875,0.90687,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.13812,0.52687,,,0.09312,0.47875,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.47313,0.13812,,,0.52125,0.09312,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.6275,0.12937,,,0.6775,0.1775,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.87062,0.6275,,,0.8225,0.6775,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.3725,0.87062,,,0.3225,0.8225,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.12937,0.3725,,,0.1775,0.3225,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.39125,0.09813,,,0.4275,0.13625,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.90187,0.39125,,,0.86375,0.4275,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.60875,0.90187,,,0.5725,0.86375,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.09813,0.60875,,,0.13625,0.5725,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.34063,0.10625,,,0.38062,0.145,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.89375,0.34063,,,0.855,0.38062,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.65938,0.89375,,,0.61938,0.855,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.10625,0.65938,,,0.145,0.61938,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.20875,0.25062,,,0.2525,0.28687,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.74938,0.20875,,,0.71313,0.2525,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.79125,0.74938,,,0.7475,0.71313,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.25062,0.79125,,,0.28687,0.7475,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.35625,0.3425,,,0.4,0.38438,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.6575,0.35625,,,0.61562,0.4,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.64375,0.6575,,,0.6,0.61562,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.3425,0.64375,,,0.38438,0.6,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.10312,0.35313,,,0.14125,0.38938,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.64687,0.10312,,,0.61062,0.14125,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.89687,0.64687,,,0.85875,0.61062,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.35313,0.89687,,,0.38938,0.85875,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.38625,0.6775,,,0.43125,0.72437,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.3225,0.38625,,,0.27563,0.43125,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.61375,0.3225,,,0.56875,0.27563,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.6775,0.61375,,,0.72437,0.56875,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.16875,0.54063,,,0.21438,0.5825,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.45937,0.16875,,,0.4175,0.21438,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.83125,0.45937,,,0.78563,0.4175,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.54063,0.83125,,,0.5825,0.78563,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.72813,0.26438,,,0.7625,0.30625,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.73562,0.72813,,,0.69375,0.7625,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.27187,0.73562,,,0.2375,0.69375,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.26438,0.27187,,,0.30625,0.2375,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.88062,0.39813,,,0.91875,0.43812,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.60188,0.88062,,,0.56188,0.91875,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.11937,0.60188,,,0.08125,0.56188,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.39813,0.11937,,,0.43812,0.08125,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.0975,0.53563,,,0.1375,0.57375,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.46437,0.0975,,,0.42625,0.1375,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.9025,0.46437,,,0.8625,0.42625,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.53563,0.9025,,,0.57375,0.8625,,
TRAIN,img_2021-08-25_16-44-07.jpg,white,0.10312,0.26125,,,0.14125,0.30438,,
TRAIN,img_2021-08-25_16-44-07-rot-90.jpg,white,0.73875,0.10312,,,0.69563,0.14125,,
TRAIN,img_2021-08-25_16-44-07-rot-180.jpg,white,0.89687,0.73875,,,0.85875,0.69563,,
TRAIN,img_2021-08-25_16-44-07-rot-270.jpg,white,0.26125,0.89687,,,0.30438,0.85875,,
TRAIN,img_2021-08-25_16-44-24.jpg,car,0.93312,0.4175,,,0.9725,0.4625,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,car,0.5825,0.93312,,,0.5375,0.9725,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,car,0.06688,0.5825,,,0.0275,0.5375,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,car,0.4175,0.06688,,,0.4625,0.0275,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.26438,0.45375,,,0.31812,0.50938,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.54625,0.26438,,,0.49062,0.31812,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.73562,0.54625,,,0.68188,0.49062,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.45375,0.73562,,,0.50938,0.68188,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.33187,0.18438,,,0.39437,0.24,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.81563,0.33187,,,0.76,0.39437,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.66812,0.81563,,,0.60562,0.76,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.18438,0.66812,,,0.24,0.60562,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.53875,0.29563,,,0.59062,0.355,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.70437,0.53875,,,0.645,0.59062,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.46125,0.70437,,,0.40937,0.645,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.29563,0.46125,,,0.355,0.40937,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.785,0.25438,,,0.83937,0.30625,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.74562,0.785,,,0.69375,0.83937,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.215,0.74562,,,0.16062,0.69375,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.25438,0.215,,,0.30625,0.16062,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.86187,0.4625,,,0.91563,0.51812,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.5375,0.86187,,,0.48187,0.91563,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.13812,0.5375,,,0.08438,0.48187,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.4625,0.13812,,,0.51812,0.08438,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.81625,0.66375,,,0.86687,0.7175,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.33625,0.81625,,,0.2825,0.86687,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.18375,0.33625,,,0.13312,0.2825,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.66375,0.18375,,,0.7175,0.13312,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.39813,0.6375,,,0.44688,0.69188,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.3625,0.39813,,,0.30812,0.44688,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.60188,0.3625,,,0.55312,0.30812,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.6375,0.60188,,,0.69188,0.55312,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.535,0.51812,,,0.575,0.56688,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.48187,0.535,,,0.43312,0.575,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.465,0.48187,,,0.425,0.43312,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.51812,0.465,,,0.56688,0.425,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.575,0.47437,,,0.62062,0.525,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.52563,0.575,,,0.475,0.62062,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.425,0.52563,,,0.37938,0.475,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.47437,0.425,,,0.525,0.37938,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.65,0.51625,,,0.69125,0.55625,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.48375,0.65,,,0.44375,0.69125,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.35,0.48375,,,0.30875,0.44375,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.51625,0.35,,,0.55625,0.30875,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.67063,0.72813,,,0.7125,0.775,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.27187,0.67063,,,0.225,0.7125,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.32937,0.27187,,,0.2875,0.225,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.72813,0.32937,,,0.775,0.2875,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.56812,0.71562,,,0.615,0.76125,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.28437,0.56812,,,0.23875,0.615,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.43188,0.28437,,,0.385,0.23875,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.71562,0.43188,,,0.76125,0.385,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.52125,0.83562,,,0.58188,0.89125,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.16437,0.52125,,,0.10875,0.58188,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.47875,0.16437,,,0.41813,0.10875,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.83562,0.47875,,,0.89125,0.41813,,
TRAIN,img_2021-08-25_16-44-24.jpg,white,0.5925,0.13062,,,0.64125,0.18438,,
TRAIN,img_2021-08-25_16-44-24-rot-90.jpg,white,0.86938,0.5925,,,0.81563,0.64125,,
TRAIN,img_2021-08-25_16-44-24-rot-180.jpg,white,0.4075,0.86938,,,0.35875,0.81563,,
TRAIN,img_2021-08-25_16-44-24-rot-270.jpg,white,0.13062,0.4075,,,0.18438,0.35875,,
TRAIN,img_2021-08-25_16-46-15.jpg,car,0.71562,0.36188,,,0.7575,0.40687,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,car,0.63813,0.71562,,,0.59313,0.7575,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,car,0.28437,0.63813,,,0.2425,0.59313,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,car,0.36188,0.28437,,,0.40687,0.2425,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.5025,0.21438,,,0.55437,0.27813,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.78563,0.5025,,,0.72188,0.55437,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.4975,0.78563,,,0.44562,0.72188,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.21438,0.4975,,,0.27813,0.44562,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.33187,0.14313,,,0.3875,0.20563,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.85688,0.33187,,,0.79438,0.3875,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.66812,0.85688,,,0.6125,0.79438,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.14313,0.66812,,,0.20563,0.6125,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.73,0.23875,,,0.78187,0.2975,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.76125,0.73,,,0.7025,0.78187,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.27,0.76125,,,0.21813,0.7025,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.23875,0.27,,,0.2975,0.21813,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.77125,0.52687,,,0.82,0.58375,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.47313,0.77125,,,0.41625,0.82,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.22875,0.47313,,,0.18,0.41625,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.52687,0.22875,,,0.58375,0.18,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.8475,0.5875,,,0.90187,0.63938,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.4125,0.8475,,,0.36062,0.90187,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.1525,0.4125,,,0.09813,0.36062,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.5875,0.1525,,,0.63938,0.09813,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.68625,0.53687,,,0.73125,0.60313,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.46313,0.68625,,,0.39687,0.73125,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.31375,0.46313,,,0.26875,0.39687,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.53687,0.31375,,,0.60313,0.26875,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.37375,0.66875,,,0.42438,0.7175,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.33125,0.37375,,,0.2825,0.42438,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.62625,0.33125,,,0.57563,0.2825,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.66875,0.62625,,,0.7175,0.57563,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.3475,0.50062,,,0.39625,0.56188,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.49938,0.3475,,,0.43812,0.39625,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.6525,0.49938,,,0.60375,0.43812,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.50062,0.6525,,,0.56188,0.60375,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.26813,0.72313,,,0.31812,0.76812,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.27687,0.26813,,,0.23187,0.31812,,
TRAIN,img_2021-08-25_16-46-15-rot-180.jpg,white,0.73188,0.27687,,,0.68188,0.23187,,
TRAIN,img_2021-08-25_16-46-15-rot-270.jpg,white,0.72313,0.73188,,,0.76812,0.68188,,
TRAIN,img_2021-08-25_16-46-15.jpg,white,0.59937,0.54375,,,0.6375,0.5825,,
TRAIN,img_2021-08-25_16-46-15-rot-90.jpg,white,0.45625,0.59937,,,0.4175,0.6375,,
